user_id,ad_version,clicked,device_type,region,gender,age_group,conversion,date
3836,Mahira,1,Tablet,Islamabad,Female,18-24,0,9/4/2025
3837,Babar,0,Mobile,Karachi,Male,25-34,0,9/28/2025
3838,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/21/2025
3839,Mahira,1,Desktop,Lahore,Female,35-44,0,9/12/2025
3840,Mahira,0,Mobile,Karachi,Female,35-44,0,9/7/2025
3841,Mahira,0,Tablet,Lahore,Female,18-24,0,9/7/2025
3842,Babar,0,Desktop,Islamabad,Male,25-34,0,9/27/2025
3843,Babar,0,Mobile,Lahore,Male,25-34,0,9/5/2025
3844,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/19/2025
3845,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/16/2025
3846,Babar,0,Tablet,Lahore,Male,35-44,0,9/24/2025
3847,Babar,0,Mobile,Islamabad,Female,25-34,0,9/30/2025
3848,Babar,0,Mobile,Islamabad,Female,35-44,0,9/20/2025
3849,Babar,0,Mobile,Karachi,Female,25-34,0,9/9/2025
3850,Babar,0,Mobile,Lahore,Female,35-44,0,9/20/2025
3851,Babar,0,Desktop,Islamabad,Female,25-34,0,9/5/2025
3852,Mahira,0,Desktop,Lahore,Female,35-44,0,9/27/2025
3853,Babar,0,Mobile,Islamabad,Male,25-34,0,9/1/2025
3854,Babar,1,Tablet,Islamabad,Female,25-34,1,9/3/2025
3855,Babar,0,Tablet,Lahore,Female,35-44,0,9/10/2025
3856,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/1/2025
3857,Mahira,0,Tablet,Karachi,Male,18-24,0,9/14/2025
3858,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/29/2025
3859,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/8/2025
3860,Mahira,0,Desktop,Karachi,Male,18-24,0,9/21/2025
3861,Babar,0,Mobile,Islamabad,Female,18-24,0,9/19/2025
3862,Babar,0,Tablet,Islamabad,Male,25-34,0,9/12/2025
3863,Mahira,0,Tablet,Lahore,Female,25-34,0,9/24/2025
3864,Mahira,0,Mobile,Lahore,Male,25-34,0,9/11/2025
3865,Mahira,0,Tablet,Lahore,Female,25-34,0,9/2/2025
3866,Babar,0,Mobile,Karachi,Male,18-24,0,9/22/2025
3867,Mahira,0,Tablet,Islamabad,Male,35-44,0,9/28/2025
3868,Babar,1,Tablet,Karachi,Male,35-44,0,9/25/2025
3869,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/18/2025
3870,Mahira,0,Tablet,Lahore,Male,25-34,0,9/2/2025
3871,Mahira,1,Tablet,Islamabad,Female,18-24,0,9/26/2025
3872,Babar,0,Mobile,Lahore,Male,25-34,0,9/15/2025
3873,Babar,0,Mobile,Lahore,Female,18-24,0,9/2/2025
3874,Babar,0,Tablet,Karachi,Female,25-34,0,9/12/2025
3875,Mahira,0,Desktop,Karachi,Male,25-34,0,9/29/2025
3876,Babar,0,Desktop,Islamabad,Female,25-34,0,9/13/2025
3877,Babar,0,Desktop,Karachi,Female,25-34,0,9/14/2025
3878,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/27/2025
3879,Mahira,0,Desktop,Lahore,Female,35-44,0,9/14/2025
3880,Babar,0,Tablet,Lahore,Female,35-44,0,9/28/2025
3881,Mahira,0,Tablet,Islamabad,Female,18-24,0,9/12/2025
3882,Mahira,1,Tablet,Islamabad,Female,35-44,1,9/20/2025
3883,Mahira,0,Desktop,Karachi,Female,35-44,0,9/20/2025
3884,Babar,0,Tablet,Karachi,Female,18-24,0,9/8/2025
3885,Babar,0,Desktop,Islamabad,Female,18-24,0,9/18/2025
3886,Mahira,0,Tablet,Islamabad,Female,18-24,0,9/28/2025
3887,Babar,0,Tablet,Karachi,Male,35-44,0,9/13/2025
3888,Babar,0,Tablet,Islamabad,Male,25-34,0,9/30/2025
3889,Babar,0,Mobile,Karachi,Male,35-44,0,9/22/2025
3890,Mahira,1,Desktop,Islamabad,Female,35-44,0,9/13/2025
3891,Babar,0,Desktop,Karachi,Male,35-44,0,9/28/2025
3892,Mahira,0,Desktop,Karachi,Male,35-44,0,9/28/2025
3893,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/26/2025
3894,Babar,0,Tablet,Lahore,Male,25-34,0,9/6/2025
3895,Babar,0,Tablet,Karachi,Female,35-44,0,9/28/2025
3896,Mahira,0,Mobile,Islamabad,Female,25-34,0,9/21/2025
3897,Mahira,0,Mobile,Karachi,Female,35-44,0,9/25/2025
3898,Babar,0,Desktop,Karachi,Female,18-24,0,9/15/2025
3899,Babar,0,Mobile,Lahore,Male,18-24,0,9/19/2025
3900,Babar,0,Tablet,Islamabad,Male,25-34,0,9/11/2025
3901,Babar,0,Mobile,Lahore,Male,18-24,0,9/27/2025
3902,Mahira,0,Desktop,Lahore,Male,25-34,0,9/9/2025
3903,Mahira,0,Tablet,Karachi,Male,18-24,0,9/23/2025
3904,Mahira,0,Desktop,Lahore,Female,35-44,0,9/28/2025
3905,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/26/2025
3906,Mahira,0,Tablet,Islamabad,Male,18-24,0,9/2/2025
3907,Babar,0,Tablet,Islamabad,Male,25-34,0,9/16/2025
3908,Mahira,0,Mobile,Karachi,Female,18-24,0,9/7/2025
3909,Babar,0,Mobile,Lahore,Female,35-44,0,9/24/2025
3910,Babar,0,Tablet,Karachi,Male,25-34,0,9/1/2025
3911,Mahira,0,Mobile,Lahore,Male,35-44,0,9/4/2025
3912,Babar,0,Tablet,Lahore,Male,35-44,0,9/18/2025
3913,Mahira,0,Mobile,Karachi,Female,35-44,0,9/9/2025
3914,Babar,0,Mobile,Lahore,Male,25-34,0,9/13/2025
3915,Babar,1,Mobile,Karachi,Female,18-24,1,9/20/2025
3916,Babar,0,Mobile,Karachi,Female,35-44,0,9/28/2025
3917,Mahira,0,Mobile,Lahore,Female,35-44,0,9/30/2025
3918,Babar,1,Tablet,Islamabad,Female,18-24,1,9/25/2025
3919,Babar,0,Mobile,Lahore,Male,35-44,0,9/10/2025
3920,Mahira,0,Mobile,Lahore,Female,25-34,0,9/24/2025
3921,Babar,0,Mobile,Karachi,Male,35-44,0,9/20/2025
3922,Mahira,0,Desktop,Lahore,Male,18-24,0,9/30/2025
3923,Babar,0,Tablet,Islamabad,Male,35-44,0,9/4/2025
3924,Babar,0,Mobile,Karachi,Male,18-24,0,9/14/2025
3925,Mahira,0,Tablet,Lahore,Male,18-24,0,9/20/2025
3926,Babar,0,Mobile,Islamabad,Male,18-24,0,9/2/2025
3927,Babar,0,Mobile,Lahore,Female,25-34,0,9/28/2025
3928,Babar,0,Mobile,Islamabad,Male,35-44,0,9/18/2025
3929,Babar,0,Mobile,Karachi,Male,25-34,0,9/24/2025
3930,Mahira,0,Tablet,Karachi,Female,35-44,0,9/22/2025
3931,Babar,0,Mobile,Karachi,Male,35-44,0,9/23/2025
3932,Mahira,0,Mobile,Lahore,Female,35-44,0,9/12/2025
3933,Babar,0,Desktop,Karachi,Female,18-24,0,9/23/2025
3934,Babar,0,Mobile,Lahore,Female,35-44,0,9/18/2025
3935,Babar,0,Mobile,Islamabad,Female,35-44,0,9/27/2025
3936,Mahira,0,Tablet,Lahore,Male,25-34,0,9/1/2025
3937,Babar,0,Mobile,Lahore,Male,25-34,0,9/10/2025
3938,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/19/2025
3939,Babar,0,Tablet,Lahore,Female,18-24,0,9/15/2025
3940,Mahira,0,Desktop,Karachi,Male,35-44,0,9/10/2025
3941,Mahira,0,Tablet,Karachi,Male,35-44,0,9/2/2025
3942,Babar,1,Desktop,Lahore,Female,25-34,0,9/14/2025
3943,Mahira,0,Mobile,Lahore,Female,25-34,0,9/18/2025
3944,Babar,0,Desktop,Lahore,Male,35-44,0,9/25/2025
3945,Mahira,0,Tablet,Islamabad,Male,35-44,0,9/24/2025
3946,Babar,0,Tablet,Karachi,Female,18-24,0,9/12/2025
3947,Mahira,0,Mobile,Lahore,Female,25-34,0,9/18/2025
3948,Babar,0,Desktop,Karachi,Female,35-44,0,9/25/2025
3949,Mahira,0,Desktop,Lahore,Female,25-34,0,9/7/2025
3950,Mahira,0,Mobile,Lahore,Female,35-44,0,9/28/2025
3951,Mahira,0,Tablet,Karachi,Female,35-44,0,9/8/2025
3952,Babar,0,Desktop,Islamabad,Male,18-24,0,9/19/2025
3953,Babar,0,Tablet,Karachi,Female,25-34,0,9/22/2025
3954,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/16/2025
3955,Babar,0,Mobile,Islamabad,Male,35-44,0,9/17/2025
3956,Mahira,0,Tablet,Karachi,Male,25-34,0,9/28/2025
3957,Mahira,0,Mobile,Lahore,Female,35-44,0,9/15/2025
3958,Babar,0,Tablet,Islamabad,Male,35-44,0,9/28/2025
3959,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/13/2025
3960,Mahira,0,Mobile,Karachi,Male,18-24,0,9/29/2025
3961,Mahira,0,Mobile,Karachi,Male,35-44,0,9/18/2025
3962,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/1/2025
3963,Babar,0,Tablet,Lahore,Female,18-24,0,9/12/2025
3964,Babar,1,Tablet,Lahore,Female,25-34,0,9/18/2025
3965,Babar,1,Tablet,Karachi,Female,18-24,0,9/29/2025
3966,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/22/2025
3967,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/23/2025
3968,Babar,0,Desktop,Islamabad,Female,35-44,0,9/6/2025
3969,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/28/2025
3970,Mahira,1,Tablet,Karachi,Female,18-24,0,9/9/2025
3971,Mahira,0,Tablet,Karachi,Female,25-34,0,9/29/2025
3972,Mahira,0,Mobile,Karachi,Female,18-24,0,9/23/2025
3973,Mahira,1,Mobile,Karachi,Male,25-34,0,9/10/2025
3974,Mahira,0,Mobile,Lahore,Male,18-24,0,9/24/2025
3975,Babar,0,Tablet,Islamabad,Male,18-24,0,9/6/2025
3976,Mahira,0,Mobile,Karachi,Male,18-24,0,9/20/2025
3977,Babar,1,Desktop,Lahore,Male,18-24,0,9/26/2025
3978,Babar,0,Desktop,Lahore,Male,25-34,0,9/27/2025
3979,Mahira,0,Desktop,Lahore,Female,35-44,0,9/17/2025
3980,Mahira,0,Mobile,Lahore,Female,18-24,0,9/19/2025
3981,Mahira,0,Desktop,Lahore,Female,25-34,0,9/30/2025
3982,Mahira,0,Tablet,Lahore,Male,35-44,0,9/16/2025
3983,Mahira,0,Tablet,Lahore,Male,35-44,0,9/22/2025
3984,Babar,0,Tablet,Lahore,Male,35-44,0,9/7/2025
3985,Mahira,0,Mobile,Lahore,Female,18-24,0,9/26/2025
3986,Mahira,0,Tablet,Islamabad,Female,18-24,0,9/27/2025
3987,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/13/2025
3988,Mahira,0,Desktop,Karachi,Female,18-24,0,9/4/2025
3989,Babar,0,Tablet,Karachi,Female,35-44,0,9/18/2025
3990,Babar,0,Mobile,Lahore,Male,35-44,0,9/8/2025
3991,Mahira,0,Desktop,Karachi,Male,35-44,0,9/29/2025
3992,Babar,0,Desktop,Islamabad,Female,35-44,0,9/25/2025
3993,Babar,0,Mobile,Lahore,Male,25-34,0,9/14/2025
3994,Babar,0,Desktop,Islamabad,Female,35-44,0,9/25/2025
3995,Mahira,0,Mobile,Karachi,Male,35-44,0,9/9/2025
3996,Babar,1,Desktop,Lahore,Female,35-44,0,9/20/2025
3997,Mahira,0,Desktop,Lahore,Female,35-44,0,9/4/2025
3998,Mahira,1,Tablet,Karachi,Female,35-44,0,9/27/2025
3999,Babar,0,Desktop,Karachi,Female,18-24,0,9/29/2025
4000,Babar,0,Mobile,Lahore,Female,18-24,0,9/26/2025
4001,Babar,0,Desktop,Karachi,Male,35-44,0,9/8/2025
4002,Mahira,0,Desktop,Lahore,Female,18-24,0,9/14/2025
4003,Babar,0,Desktop,Karachi,Male,35-44,0,9/16/2025
4004,Mahira,1,Desktop,Karachi,Female,35-44,0,9/25/2025
4005,Babar,0,Tablet,Lahore,Female,35-44,0,9/6/2025
4006,Babar,0,Mobile,Islamabad,Male,35-44,0,9/14/2025
4007,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/29/2025
4008,Babar,0,Desktop,Karachi,Female,35-44,0,9/17/2025
4009,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/4/2025
4010,Mahira,0,Desktop,Karachi,Male,35-44,0,9/9/2025
4011,Mahira,1,Mobile,Islamabad,Female,18-24,0,9/25/2025
4012,Babar,0,Desktop,Islamabad,Male,18-24,0,9/12/2025
4013,Babar,0,Tablet,Karachi,Male,25-34,0,9/2/2025
4014,Babar,0,Desktop,Karachi,Female,35-44,0,9/19/2025
4015,Babar,0,Mobile,Lahore,Female,35-44,0,9/7/2025
4016,Babar,0,Desktop,Karachi,Male,25-34,0,9/17/2025
4017,Babar,0,Mobile,Lahore,Male,35-44,0,9/21/2025
4018,Babar,0,Mobile,Karachi,Female,35-44,0,9/4/2025
4019,Mahira,0,Mobile,Lahore,Female,35-44,0,9/10/2025
4020,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/9/2025
4021,Babar,0,Desktop,Lahore,Female,25-34,0,9/11/2025
4022,Mahira,0,Mobile,Karachi,Male,25-34,0,9/9/2025
4023,Babar,0,Tablet,Karachi,Male,25-34,0,9/23/2025
4024,Mahira,1,Mobile,Islamabad,Female,18-24,1,9/6/2025
4025,Mahira,0,Mobile,Karachi,Female,18-24,0,9/10/2025
4026,Mahira,0,Mobile,Lahore,Female,35-44,0,9/29/2025
4027,Babar,0,Mobile,Lahore,Female,35-44,0,9/25/2025
4028,Mahira,0,Desktop,Lahore,Male,35-44,0,9/6/2025
4029,Babar,0,Tablet,Islamabad,Male,35-44,0,9/8/2025
4030,Mahira,1,Desktop,Lahore,Male,35-44,1,9/11/2025
4031,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/7/2025
4032,Mahira,0,Mobile,Lahore,Male,25-34,0,9/26/2025
4033,Mahira,0,Desktop,Islamabad,Female,35-44,0,9/18/2025
4034,Babar,0,Mobile,Islamabad,Female,18-24,0,9/9/2025
4035,Babar,0,Desktop,Islamabad,Male,25-34,0,9/2/2025
4036,Mahira,0,Mobile,Karachi,Female,35-44,0,9/17/2025
4037,Mahira,1,Tablet,Lahore,Male,35-44,0,9/26/2025
4038,Babar,0,Tablet,Islamabad,Female,18-24,0,9/18/2025
4039,Mahira,0,Desktop,Lahore,Female,35-44,0,9/15/2025
4040,Mahira,0,Mobile,Lahore,Male,25-34,0,9/11/2025
4041,Babar,0,Tablet,Karachi,Male,35-44,0,9/27/2025
4042,Babar,0,Mobile,Lahore,Female,35-44,0,9/15/2025
4043,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/2/2025
4044,Babar,0,Desktop,Karachi,Female,25-34,0,9/4/2025
4045,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/6/2025
4046,Babar,0,Tablet,Lahore,Male,18-24,0,9/28/2025
4047,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/11/2025
4048,Mahira,0,Tablet,Karachi,Male,18-24,0,9/30/2025
4049,Babar,0,Mobile,Islamabad,Female,18-24,0,9/7/2025
4050,Mahira,0,Mobile,Lahore,Male,25-34,0,9/18/2025
4051,Babar,0,Desktop,Lahore,Female,35-44,0,9/16/2025
4052,Babar,0,Tablet,Islamabad,Female,18-24,0,9/14/2025
4053,Babar,0,Mobile,Islamabad,Female,25-34,0,9/16/2025
4054,Mahira,0,Desktop,Karachi,Female,25-34,0,9/8/2025
4055,Mahira,1,Tablet,Lahore,Female,25-34,0,9/28/2025
4056,Babar,0,Desktop,Islamabad,Male,25-34,0,9/16/2025
4057,Babar,0,Mobile,Karachi,Female,18-24,0,9/17/2025
4058,Mahira,0,Mobile,Karachi,Male,25-34,0,9/11/2025
4059,Babar,0,Tablet,Islamabad,Male,18-24,0,9/7/2025
4060,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/20/2025
4061,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/13/2025
4062,Mahira,0,Mobile,Karachi,Female,35-44,0,9/28/2025
4063,Babar,1,Tablet,Lahore,Male,18-24,0,9/30/2025
4064,Babar,0,Desktop,Lahore,Female,18-24,0,9/5/2025
4065,Babar,0,Desktop,Karachi,Male,35-44,0,9/15/2025
4066,Babar,1,Desktop,Islamabad,Male,35-44,0,9/24/2025
4067,Babar,0,Mobile,Karachi,Female,25-34,0,9/19/2025
4068,Mahira,0,Tablet,Karachi,Female,18-24,0,9/14/2025
4069,Babar,0,Desktop,Islamabad,Female,18-24,0,9/15/2025
4070,Babar,0,Mobile,Lahore,Male,18-24,0,9/21/2025
4071,Mahira,1,Mobile,Lahore,Male,35-44,0,9/5/2025
4072,Babar,0,Mobile,Karachi,Male,18-24,0,9/23/2025
4073,Babar,1,Mobile,Islamabad,Male,35-44,0,9/30/2025
4074,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/23/2025
4075,Babar,0,Desktop,Karachi,Male,18-24,0,9/17/2025
4076,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/23/2025
4077,Babar,0,Desktop,Karachi,Male,25-34,0,9/26/2025
4078,Babar,1,Tablet,Lahore,Female,18-24,0,9/5/2025
4079,Babar,0,Tablet,Karachi,Male,18-24,0,9/16/2025
4080,Babar,0,Mobile,Islamabad,Male,35-44,0,9/16/2025
4081,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/29/2025
4082,Mahira,0,Desktop,Karachi,Female,18-24,0,9/20/2025
4083,Mahira,0,Tablet,Lahore,Female,25-34,0,9/29/2025
4084,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/2/2025
4085,Babar,0,Mobile,Islamabad,Male,18-24,0,9/24/2025
4086,Babar,0,Mobile,Lahore,Male,18-24,0,9/15/2025
4087,Babar,0,Desktop,Lahore,Female,18-24,0,9/25/2025
4088,Mahira,0,Desktop,Karachi,Female,35-44,0,9/18/2025
4089,Mahira,1,Mobile,Karachi,Female,35-44,1,9/18/2025
4090,Babar,0,Desktop,Karachi,Male,25-34,0,9/10/2025
4091,Babar,0,Mobile,Islamabad,Female,35-44,0,9/13/2025
4092,Mahira,0,Tablet,Lahore,Female,25-34,0,9/25/2025
4093,Babar,0,Tablet,Islamabad,Male,35-44,0,9/7/2025
4094,Babar,0,Desktop,Karachi,Female,35-44,0,9/25/2025
4095,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/5/2025
4096,Mahira,0,Mobile,Lahore,Male,25-34,0,9/16/2025
4097,Mahira,0,Tablet,Karachi,Female,35-44,0,9/5/2025
4098,Mahira,0,Desktop,Islamabad,Male,25-34,0,9/16/2025
4099,Mahira,0,Desktop,Lahore,Male,35-44,0,9/6/2025
4100,Babar,0,Mobile,Karachi,Female,25-34,0,9/23/2025
4101,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/27/2025
4102,Babar,0,Tablet,Lahore,Female,35-44,0,9/18/2025
4103,Mahira,1,Desktop,Islamabad,Male,25-34,0,9/29/2025
4104,Babar,0,Mobile,Karachi,Male,18-24,0,9/12/2025
4105,Babar,0,Desktop,Karachi,Female,25-34,0,9/15/2025
4106,Babar,0,Tablet,Karachi,Female,18-24,0,9/13/2025
4107,Babar,0,Mobile,Karachi,Female,18-24,0,9/4/2025
4108,Babar,0,Mobile,Islamabad,Male,35-44,0,9/27/2025
4109,Mahira,0,Mobile,Islamabad,Male,18-24,0,9/5/2025
4110,Babar,0,Desktop,Lahore,Female,18-24,0,9/3/2025
4111,Babar,0,Tablet,Karachi,Female,35-44,0,9/30/2025
4112,Mahira,0,Desktop,Karachi,Male,25-34,0,9/20/2025
4113,Mahira,1,Tablet,Lahore,Male,18-24,0,9/13/2025
4114,Mahira,0,Desktop,Islamabad,Male,18-24,0,9/8/2025
4115,Mahira,0,Tablet,Karachi,Female,35-44,0,9/26/2025
4116,Mahira,0,Mobile,Islamabad,Male,25-34,0,9/15/2025
4117,Babar,1,Tablet,Islamabad,Male,35-44,0,9/1/2025
4118,Babar,0,Desktop,Lahore,Male,35-44,0,9/26/2025
4119,Babar,0,Desktop,Islamabad,Male,25-34,0,9/7/2025
4120,Babar,0,Mobile,Karachi,Female,25-34,0,9/1/2025
4121,Mahira,0,Tablet,Karachi,Female,25-34,0,9/24/2025
4122,Babar,0,Desktop,Islamabad,Male,18-24,0,9/26/2025
4123,Babar,0,Desktop,Karachi,Female,35-44,0,9/23/2025
4124,Babar,0,Mobile,Lahore,Female,18-24,0,9/18/2025
4125,Babar,0,Tablet,Islamabad,Female,35-44,0,9/18/2025
4126,Babar,0,Mobile,Islamabad,Male,25-34,0,9/20/2025
4127,Mahira,0,Desktop,Lahore,Female,18-24,0,9/11/2025
4128,Babar,0,Desktop,Lahore,Female,25-34,0,9/27/2025
4129,Babar,1,Mobile,Karachi,Male,18-24,1,9/9/2025
4130,Babar,0,Desktop,Lahore,Female,25-34,0,9/30/2025
4131,Mahira,0,Mobile,Lahore,Female,35-44,0,9/28/2025
4132,Mahira,0,Mobile,Karachi,Female,18-24,0,9/29/2025
4133,Babar,0,Desktop,Karachi,Female,35-44,0,9/1/2025
4134,Mahira,1,Desktop,Islamabad,Female,18-24,0,9/22/2025
4135,Mahira,0,Mobile,Islamabad,Female,25-34,0,9/8/2025
4136,Babar,0,Tablet,Karachi,Female,25-34,0,9/7/2025
4137,Babar,0,Desktop,Islamabad,Male,18-24,0,9/30/2025
4138,Babar,0,Mobile,Islamabad,Male,18-24,0,9/22/2025
4139,Babar,0,Desktop,Islamabad,Male,25-34,0,9/22/2025
4140,Mahira,0,Mobile,Islamabad,Female,18-24,0,9/18/2025
4141,Mahira,0,Desktop,Lahore,Male,35-44,0,9/28/2025
4142,Babar,0,Tablet,Lahore,Male,25-34,0,9/21/2025
4143,Babar,0,Mobile,Islamabad,Male,35-44,0,9/22/2025
4144,Mahira,1,Tablet,Islamabad,Male,25-34,0,9/21/2025
4145,Mahira,0,Tablet,Karachi,Male,25-34,0,9/8/2025
4146,Mahira,0,Mobile,Islamabad,Female,25-34,0,9/16/2025
4147,Mahira,0,Mobile,Islamabad,Male,35-44,0,9/23/2025
4148,Mahira,0,Desktop,Karachi,Female,25-34,0,9/26/2025
4149,Babar,0,Tablet,Lahore,Female,35-44,0,9/16/2025
4150,Mahira,1,Desktop,Lahore,Female,25-34,0,9/4/2025
4151,Babar,0,Mobile,Karachi,Male,25-34,0,9/3/2025
4152,Babar,0,Tablet,Lahore,Female,25-34,0,9/14/2025
4153,Babar,0,Desktop,Islamabad,Female,35-44,0,9/20/2025
4154,Mahira,0,Tablet,Islamabad,Male,35-44,0,9/18/2025
4155,Babar,0,Tablet,Islamabad,Female,35-44,0,9/11/2025
4156,Mahira,0,Desktop,Karachi,Male,25-34,0,9/17/2025
4157,Babar,0,Desktop,Karachi,Male,18-24,0,9/12/2025
4158,Mahira,1,Desktop,Islamabad,Female,18-24,1,9/14/2025
4159,Babar,0,Desktop,Karachi,Male,35-44,0,9/10/2025
4160,Babar,1,Mobile,Lahore,Male,25-34,0,9/2/2025
4161,Mahira,0,Tablet,Islamabad,Male,25-34,0,9/16/2025
4162,Babar,0,Desktop,Islamabad,Female,35-44,0,9/19/2025
4163,Babar,0,Tablet,Lahore,Female,18-24,0,9/27/2025
4164,Mahira,0,Mobile,Karachi,Female,35-44,0,9/17/2025
4165,Babar,0,Mobile,Lahore,Male,25-34,0,9/2/2025
4166,Babar,0,Desktop,Karachi,Female,18-24,0,9/4/2025
4167,Babar,0,Mobile,Lahore,Male,25-34,0,9/3/2025
4168,Babar,0,Mobile,Islamabad,Female,25-34,0,9/22/2025
4169,Babar,0,Desktop,Islamabad,Female,25-34,0,9/6/2025
4170,Mahira,0,Tablet,Islamabad,Female,25-34,0,9/5/2025
4171,Mahira,0,Desktop,Karachi,Male,18-24,0,9/27/2025
4172,Mahira,0,Mobile,Karachi,Female,25-34,0,9/26/2025
4173,Babar,0,Desktop,Lahore,Female,18-24,0,9/15/2025
4174,Babar,0,Desktop,Karachi,Male,18-24,0,9/28/2025
4175,Mahira,0,Desktop,Lahore,Female,35-44,0,9/4/2025
4176,Babar,0,Desktop,Karachi,Female,25-34,0,9/24/2025
4177,Mahira,0,Mobile,Karachi,Female,18-24,0,9/30/2025
4178,Babar,0,Mobile,Karachi,Female,18-24,0,9/30/2025
4179,Mahira,0,Tablet,Lahore,Male,25-34,0,9/30/2025
4180,Babar,1,Mobile,Islamabad,Female,18-24,0,9/23/2025
4181,Mahira,0,Tablet,Lahore,Male,18-24,0,9/2/2025
4182,Mahira,1,Tablet,Lahore,Male,25-34,1,9/16/2025
4183,Babar,0,Tablet,Karachi,Female,18-24,0,9/14/2025
4184,Babar,0,Desktop,Karachi,Male,25-34,0,9/4/2025
4185,Babar,0,Mobile,Karachi,Male,25-34,0,9/28/2025
4186,Mahira,1,Tablet,Karachi,Female,25-34,1,9/3/2025
4187,Babar,0,Desktop,Karachi,Female,25-34,0,9/1/2025
4188,Babar,0,Tablet,Lahore,Female,18-24,0,9/18/2025
4189,Babar,1,Mobile,Islamabad,Male,25-34,0,9/27/2025
4190,Mahira,0,Mobile,Islamabad,Female,25-34,0,9/26/2025
4191,Babar,0,Mobile,Karachi,Male,35-44,0,9/23/2025
4192,Mahira,0,Tablet,Lahore,Male,18-24,0,9/10/2025
4193,Mahira,1,Mobile,Islamabad,Female,35-44,1,9/19/2025
4194,Mahira,0,Mobile,Karachi,Female,25-34,0,9/6/2025
4195,Babar,0,Mobile,Karachi,Female,35-44,0,9/18/2025
4196,Mahira,0,Desktop,Lahore,Male,18-24,0,9/16/2025
4197,Babar,0,Desktop,Lahore,Female,18-24,0,9/27/2025
4198,Mahira,0,Desktop,Islamabad,Male,35-44,0,9/5/2025
4199,Mahira,0,Tablet,Lahore,Male,25-34,0,9/5/2025
4200,Mahira,0,Desktop,Lahore,Male,25-34,0,9/4/2025
4201,Babar,0,Mobile,Lahore,Female,35-44,0,9/26/2025
4202,Babar,0,Desktop,Islamabad,Female,25-34,0,9/5/2025
4203,Babar,1,Tablet,Lahore,Female,35-44,0,9/29/2025
4204,Babar,0,Tablet,Karachi,Female,35-44,0,9/29/2025
4205,Babar,0,Desktop,Islamabad,Female,35-44,0,9/9/2025
4206,Mahira,0,Mobile,Karachi,Female,25-34,0,9/12/2025
4207,Babar,0,Mobile,Islamabad,Male,35-44,0,9/1/2025
4208,Babar,0,Mobile,Karachi,Male,25-34,0,9/9/2025
4209,Babar,0,Mobile,Karachi,Male,18-24,0,9/9/2025
4210,Babar,0,Tablet,Islamabad,Male,35-44,0,9/1/2025
4211,Mahira,0,Mobile,Karachi,Male,18-24,0,9/29/2025
4212,Babar,0,Mobile,Lahore,Male,35-44,0,9/4/2025
4213,Babar,0,Mobile,Lahore,Female,18-24,0,9/19/2025
4214,Babar,0,Desktop,Lahore,Male,18-24,0,9/24/2025
4215,Mahira,0,Desktop,Karachi,Male,35-44,0,9/4/2025
4216,Babar,0,Tablet,Islamabad,Male,18-24,0,9/7/2025
4217,Mahira,0,Tablet,Islamabad,Female,35-44,0,9/27/2025
4218,Mahira,0,Mobile,Islamabad,Male,25-34,0,9/11/2025
4219,Babar,0,Desktop,Lahore,Male,18-24,0,9/18/2025
4220,Babar,0,Tablet,Islamabad,Female,25-34,0,9/22/2025
4221,Mahira,0,Desktop,Islamabad,Female,25-34,0,9/8/2025
4222,Babar,0,Mobile,Lahore,Male,35-44,0,9/21/2025
4223,Babar,0,Desktop,Karachi,Male,25-34,0,9/8/2025
4224,Mahira,0,Tablet,Lahore,Male,25-34,0,9/21/2025
